Arttırılabilir Azami Bellek,Bağlantılar,Bağlantılar,Bağlantılar (İkincil),Cihaz Ağırlığı,Dokunmatik Ekran,Ekran Boyutu,Ekran Kartı,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Ekran Kartı Tipi,Ekran Kartı,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Ekran Kartı Tipi,Ekran Yenileme Hızı,Ekran Yenileme Hızı,Ekran Özelliği,Garanti Süresi,Garanti Süresi,Garanti Tipi,Görüntü Kalitesi,HDMI,Hard Disk Kapasitesi,Kapasite,Klavye,Kullanım Amacı,Kullanım Amacı,Maksimum islemci Hızı (GHz),Maksimum İşlemci Hızı (GHz).1,Okula Dönüş,Optik Sürücü Tipi,Optik Sürücü Tipi.1,Panel Tipi,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,Renk,SSD Kapasitesi,SSD Teknolojisi,Soket Tipi,Temel işlemci Hızı (GHz),Temel İşlemci Hızı (GHz),çözünürlük,çözünürlük Standartı,işlemci Modeli,işlemci Nesli,işlemci Tipi,işlemci çekirdek Sayısı,işletim Sistemi,şarjlı Kullanım Süresi,Çözünürlük.1,Çözünürlük Standartı.1,İşlemci Frekansı.1,İşlemci Modeli.1,İşlemci Nesli.1,İşlemci Tipi.1,İşlemci Çekirdek Sayısı.1,İşletim Sistemi.1,Şarjlı Kullanım Süresi.1,url,prices
,,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Paylaşımlı,DDR,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Lenovo Türkiye Garantili,,,Yok,,Q Türkçe,,Ev - Okul,,4.1,,,Yok,TN,,,8 GB,DDR4,Siyah,512 GB,,,,3,,,,,,,,,1920 x 1080,Full HD (FHD),,1115G4,11. Nesil,Intel Core i3,2,Free Dos,,https://www.trendyol.com//lenovo/v15-g2-itl-i3-1115g4-8gb-512gb-ssd-15-6-fhd-freedos-82kb000ftx-p-271368357?boutiqueId=61&merchantId=109239,10.299 TL
,,,HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,DDR4,Paylaşımlı,Harici,,60 Hz,,,2 Yıl,ACER Türkiye Garantili,,,HDD Yok,,Q İngilizce,,Ev - Okul,,,,,,IPS,,,4 GB,DDR4,Gümüş,128 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,N4000,2. Nesil,Intel Celeron,2,Linux,,https://www.trendyol.com//acer/aspire3-intel-celeron-n4500-4gb-128gb-ssd-dos-15-6-gumus-dizustu-bilgisayar-acer-turkiye-garantili-p-656066934?boutiqueId=626264&merchantId=784573,6.699 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"17,3 inç",,,,,Nvidia GeForce RTX 3050 Ti,GDDR6,4 GB,Harici,,,Full HD,,,Monster Distribütör Garantili,Full HD,,,Yok,Numerik Tuşlu Aydınlatmalı,,Oyun,,,,,Yok,VA,,,16 GB,,,500 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,11800H,,Intel Core i7,,Free Dos,3 Saat ve Altı,https://www.trendyol.com//monster/abra-a7-v13-3-3-intel-core-i7-11800h-16gb-500gb-ssd-rtx3050ti-freedos-17-3-fhd-p-133966693?boutiqueId=61&merchantId=105286,27.899 TL
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,SD,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,Dell Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,,,,,,,,8 GB,DDR4,Gri,256 GB,,,,,,,,,,,,,1366 x 768,HD Ready (HD),,1115G4,11. Nesil,Intel Core i3,2,Free Dos,,https://www.trendyol.com//dell/vostro-3400-n4001vn3400u01-i3-1115g4-8gb-256ssd-14-hd-freedos-tasinabilir-bilgisayar-p-446753414?boutiqueId=61&merchantId=106664&advertItems=eyJhZHZlcnRJZCI6IjQwMDJmNTQ4LTRkODItNGVmZS04ODMwLWU0MTRjN2E0YjkzNSIsInNvcnRpbmdTY29yZSI6MC4wNzM2OTgyMjIzOTg3NTc5NCwiYWRTY29yZSI6MC4wMzYwMjA2MzY1NTg1MzI3MTUsImFkU2NvcmVzIjp7IjEiOjAuMDM2MDIwNjM2NTU4NTMyNzE1LCIyIjowLjAzNjAyMDYzNjU1ODUzMjcxNX0sImNwYyI6Mi4wNDYwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMDQwMTY5NTcwODExOTQ1NCwiYWR2ZXJ0U2xvdCI6Nywib3JkZXIiOjMsInNlYXJjaFRlcm0iOiJsYXB0b3AiLCJhdHRyaWJ1dGVzIjoiIn0=,9.499 TL
,,,Bluetooth - HDMI,,,2 - 4 kg,Yok,17 inç,,,,,Nvidia GeForce RTX 4090,GDDR6,16 GB,Harici,,240 Hz,,,2 Yıl,MSI Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,+5,,,Çoklu Kopyalama Sistemleri,IPS,,,64 GB,DDR5,Siyah,4 TB,,,,,,,,,,,,,2560 x 1600,QHD+,,13980HX,13. Nesil,Intel Core i9,24,Windows,,https://www.trendyol.com//msi/raider-ge78hx-13vi-036tr-i9-13980hx-64gb-ddr5-4tb-ssd-16-gb-geforce-rtx-4090-17-0-qhd-240hz-w-p-637314424?boutiqueId=61&merchantId=105028,200.000 TL
,,,,,,2 kg ve Altı,Yok,13 inç,,,,,M2 10 Çekirdekli,DDR4,Paylaşımlı,Dahili,,120 Hz,,,2 Yıl,Apple Türkiye Garantili,,,256 GB,,Q Türkçe,,Ofis - İş,,,,,Yok,,,,8 GB,DDR4,Gümüş,256 GB,,,,,,,,,,,,,2560 x 1600,Retina,,Belirtilmemiş,2. Nesil,M2,8,Mac Os,6 Saat ve Üstü,https://www.trendyol.com//apple/macbook-pro-13-3-inc-m2-cip-8cpu-10gpu-8gb-256gb-ssd-silver-mnep3tu-a-p-335860193?boutiqueId=61&merchantId=169540,39.419 TL
,,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Nvidia GeForce MX350,GDDR5,2 GB,Harici,,Belirtilmemiş,,,2 Yıl,Lenovo Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Oyun,,,,,Yok,,,,16 GB,DDR4,Siyah,256 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,,https://www.trendyol.com//lenovo/v15-82kb09cntx05-i5-1135g7-16gb-256ssd-mx350-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-375709665?boutiqueId=61&merchantId=106664&advertItems=eyJhZHZlcnRJZCI6IjQwMDJmNTQ4LTRkODItNGVmZS04ODMwLWU0MTRjN2E0YjkzNSIsInNvcnRpbmdTY29yZSI6MC4wNzI3Njc3OTY0NTY4MTM4MiwiYWRTY29yZSI6MC4wMzU1NjU4ODI5MjEyMTg4NywiYWRTY29yZXMiOnsiMSI6MC4wMzU1NjU4ODI5MjEyMTg4NywiMiI6MC4wMzU1NjU4ODI5MjEyMTg4N30sImNwYyI6Mi4wNDYwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMDE5MTczNDI5MjE4MDU1NiwiYWR2ZXJ0U2xvdCI6OCwib3JkZXIiOjcsInNlYXJjaFRlcm0iOiJsYXB0b3AiLCJhdHRyaWJ1dGVzIjoiIn0=,19.022 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,IPS,,,32 GB,DDR4,Gri,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Free Dos,,https://www.trendyol.com//casper/excalibur-g870-1265-dqb0x-b-intel-core-i7-12650h-32gb-1tb-nvme-rtx4060-fdos-p-776821201?boutiqueId=61&merchantId=114258,35.999 TL
,,,Bluetooth,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmasız),,Ofis - İş,,4.1,,,,IPS,,,16 GB,DDR4,Gri,1 TB,Gen 4,,,3,,,,,,,,,1920 x 1080,Full HD (FHD),,1115G4,11. Nesil,Intel Core i3,2,Free Dos,,https://www.trendyol.com//casper/nirvana-c500-1115-bf00x-g-f-intel-core-i3-1115g4-16gb-ram-1tb-ssd-gen4-freedos-p-445476720?boutiqueId=61&merchantId=129813,12.699 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel Iris Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,5.0,,,,IPS,,,16 GB,DDR4,Gri,500 GB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,11390H,11. Nesil,Intel Core i7,4,Free Dos,,https://www.trendyol.com//casper/nirvana-x600-139h-bv00x-g-f-intel-core-i7-11390h-16-gb-ram-500gb-nvme-ssd-gen4-freedos-p-773800333?boutiqueId=623361&merchantId=968&advertItems=eyJhZHZlcnRJZCI6IjdkMmE3Yzk0LTMyMzUtNDA0MS1hMGRmLTIzNDAzYTYyZDIxNCIsInNvcnRpbmdTY29yZSI6MC4wNzExMDIzNjcyODE5MTM3NywiYWRTY29yZSI6MC4wMzUzMjE1OTMyODQ2MDY5MzQsImFkU2NvcmVzIjp7IjEiOjAuMDM1MzIxNTkzMjg0NjA2OTM0LCIyIjowLjAzNTMyMTU5MzI4NDYwNjkzNH0sImNwYyI6Mi4wMTMwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMDA0NDEyMzIyNzg3MzkyNywiYWR2ZXJ0U2xvdCI6OSwib3JkZXIiOjExLCJzZWFyY2hUZXJtIjoibGFwdG9wIiwiYXR0cmlidXRlcyI6IiJ9,"14.955,05 TL"
,,,USB,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,4.7,,,,IPS,,,8 GB,DDR5,Gri,512 GB,,,,3.2,,,,,,,,,1920 x 1080,Full HD (FHD),,7735HS,7. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//asus/tuf-gaming-a15-fa507nu-lp053-amd-r7-7735hs-8gb-512gb-ssd-rtx4050-144-hz-dos-15-6-fhd-p-654338236?boutiqueId=61&merchantId=169540,29.896 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmasız),,Ofis - İş,,,,,,IPS,,,8 GB,DDR4,Lacivert,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1235U,12. Nesil,Intel Core i5,10,Free Dos,,https://www.trendyol.com//asus/vivobook-15-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fhd-ips-dos-lacivert-laptop-x1504za-bq322-p-762266568?boutiqueId=61&merchantId=110963,13.184 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (RGB Aydınlatmalı),,Oyun,,4.7,,,,IPS,,,64 GB,DDR4,Gri,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Free Dos,,https://www.trendyol.com//casper/excalibur-g870-1265-efb0x-b-intel-core-i7-12650h-64gb-ram-1tb-nvme-ssd-8gb-rtx4060-freedos-p-672161676?boutiqueId=61&merchantId=114258&advertItems=eyJhZHZlcnRJZCI6ImE2ODU1YjVjLWIyMWEtNDJmMy04NDU3LWRhZGFjNjkyYzUwYyIsInNvcnRpbmdTY29yZSI6MC4wNzAwOTI2MDIzMTI1NjQ4NSwiYWRTY29yZSI6MC4wMzkzMzM2NzEzMzE0MDU2NCwiYWRTY29yZXMiOnsiMSI6MC4wMzkzMzM2NzEzMzE0MDU2NCwiMiI6MC4wMzkzMzM2NzEzMzE0MDU2NH0sImNwYyI6MS43ODIwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNzExNDQ3MjQ0MDA0MDk0NiwiYWR2ZXJ0U2xvdCI6MTAsIm9yZGVyIjoxNSwic2VhcmNoVGVybSI6ImxhcHRvcCIsImF0dHJpYnV0ZXMiOiIifQ==,37.999 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,AMD Radeon Graphics,DDR4,Paylaşımlı,Dahili,,60 Hz,,,3 Yıl,Lenovo Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,,,,,8 GB,DDR4,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7520U,7. Nesil,AMD Ryzen 5,4,Free Dos,,https://www.trendyol.com//lenovo/ip1-15amn7-amd-ryzen-5-7520u-8gb-512gb-ssd-freedos-15-6-fhd-82vg008ctx-p-740959403?boutiqueId=61&merchantId=169540,10.929 TL
,,,Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 2050,GDDR6,4 GB,Harici,,144 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Oyun,,,,,,IPS,,,8 GB,DDR4,Siyah,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,11400H,11. Nesil,Intel Core i5,6,Free Dos,,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hf-hn028-i5-11400h-8gb-ram-512gb-ssd-4gb-rtx2050-15-6-inc-fhd-144hz-p-661881677?boutiqueId=61&merchantId=481559,24.750 TL
,,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,AMD Radeon Graphics,SD,Paylaşımlı,Dahili,,120 Hz,,,2 Yıl,Dell Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,,,,,,,,32 GB,DDR4,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,5825U,5. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//dell/inspiron-15-3525-i3525106u06-ryzen7-5825u-32gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisay-p-458041618?boutiqueId=61&merchantId=106664&advertItems=eyJhZHZlcnRJZCI6IjQwMDJmNTQ4LTRkODItNGVmZS04ODMwLWU0MTRjN2E0YjkzNSIsInNvcnRpbmdTY29yZSI6MC4wNjY1MzA4MjgzMTk0ODk5NiwiYWRTY29yZSI6MC4wMzI1MTc1MTEzOTc2MDAxNzQsImFkU2NvcmVzIjp7IjEiOjAuMDMyNTE3NTExMzk3NjAwMTc0LCIyIjowLjAzMjUxNzUxMTM5NzYwMDE3NH0sImNwYyI6Mi4wNDYwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMDE3NDYwMjkxMjk4MDQ4LCJhZHZlcnRTbG90IjoxMSwib3JkZXIiOjE5LCJzZWFyY2hUZXJtIjoibGFwdG9wIiwiYXR0cmlidXRlcyI6IiJ9,17.799 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Lenovo Türkiye Garantili,,,512 GB,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,,,,,8 GB,LPDDR5,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12450H,12. Nesil,Intel Core i5,8,Free Dos,,https://www.trendyol.com//lenovo/ideapad-3-slim-case-intel-core-i5-12450h-8gb-512gb-ssd-freedos-14-inc-83eq000atr-p-780566121?boutiqueId=61&merchantId=118352,13.229 TL
,,,USB,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,Huawei Distribütör Garantili,,,512 GB,,Q Türkçe,,Ofis - İş,,4.5,,,Yok,,,,8 GB,LPDDR4X,Gümüş,512 GB,,,,2.5,,,,,,,,,1920 x 1080,Full HD (FHD),,1155G7,11. Nesil,Intel Core i5,4,Windows,,https://www.trendyol.com//huawei/matebook-d15-i5-1155g7-islemci-8gb-ram-512gb-ssd-15-6-inc-win-11-laptop-mistik-gumus-p-654281247?boutiqueId=61&merchantId=514600,16.699 TL
8 GB,,Mini HDMI,,,2 kg ve AltÄ±,,Yok,"13,6 inÃ§",M2 8 Ã‡ekirdekli,Dahili,8 GB,Dahili,,,,,120 Hz,,,2 YÄ±l,,Apple TÃ¼rkiye Garantili,,,250 GB,,Q TÃ¼rkÃ§e (AydÄ±nlatmasÄ±z),Ofis - Ä°ÅŸ,,,,,Yok,,,8 GB,DDR5,,,SarÄ±,256 GB,,,3.3,,2560 x 1600,Ultra HD 4K (UHD),BelirtilmemiÅŸ,1. Nesil,Apple M2,1,Mac Os,6 Saat ve ÃœstÃ¼,,,,,,,,,,https://www.trendyol.com//apple/macbook-air-13-6-m2-8c-gpu-8-gb-256-gb-ssd-yildiz-isigi-p-334546082?boutiqueId=619850&merchantId=968,35.499 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,Full HD,,,32 GB,DDR4,Metalik,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13420H,13. Nesil,Intel Core i5,8,Free Dos,,https://www.trendyol.com//casper/excalibur-g870-1342-dfb0x-b-intel-core-i5-13420h-32gb-ram-1tb-nvme-ssd-gen4-8gb-rtx4060-freedos-p-778321429?boutiqueId=61&merchantId=114258&advertItems=eyJhZHZlcnRJZCI6IjQ3MzM5MDlkLTBhYWMtNGFmNi1hZGYzLTg3NWUyYWUzODM4ZCIsInNvcnRpbmdTY29yZSI6MC4wNjQ5NTI0NDM3MTE0NTk2NCwiYWRTY29yZSI6MC4wMzI2NTc4ODAzMzYwNDYyMiwiYWRTY29yZXMiOnsiMSI6MC4wMzI2NTc4ODAzMzYwNDYyMiwiMiI6MC4wMzI2NTc4ODAzMzYwNDYyMn0sImNwYyI6MS43ODIwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNzYzNTQ2MTY4MjkxNDUxNywiYWR2ZXJ0U2xvdCI6MTIsIm9yZGVyIjoyMywic2VhcmNoVGVybSI6ImxhcHRvcCIsImF0dHJpYnV0ZXMiOiIifQ==,34.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Intel UHD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmasız),,Ofis - İş,,4.4,,,,TN,,,8 GB,DDR4,Gümüş,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1235U,12. Nesil,Intel Core i5,10,Windows,6 Saat ve Üstü,https://www.trendyol.com//asus/vivobook-15-12-nesil-core-i5-1235u-8gb-512gb-ssd-15-6inc-w11-p-779209968?boutiqueId=61&merchantId=653256,15.999 TL
,8 GB,,Mini HDMI,,,2 kg ve Altı,Yok,"13,6 inç",,,,,M2 8 Çekirdekli,Dahili,8 GB,Dahili,,120 Hz,,,2 Yıl,Apple Türkiye Garantili,,,250 GB,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,Yok,,,,8 GB,DDR5,Mavi,256 GB,,,,3.3,,,,,,,,,2560 x 1600,Ultra HD 4K (UHD),,Belirtilmemiş,1. Nesil,Apple M2,1,Mac Os,6 Saat ve Üstü,https://www.trendyol.com//apple/macbook-air-13-6-m2-8gb-256gb-ssd-gece-yarisi-p-336318153?boutiqueId=61&merchantId=169540,35.896 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,IPS,,,32 GB,DDR4,Gri,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Free Dos,,https://www.trendyol.com//casper/excalibur-g870-1265-dqb0x-b-intel-core-i7-12650h-32gb-1tb-nvme-rtx4060-fdos-p-776821201?boutiqueId=61&merchantId=114258&advertItems=eyJhZHZlcnRJZCI6ImUyYzI0MGYxLTNiZTMtNDJlNy05YjFiLWFkNDU3YjEyZTBmNiIsInNvcnRpbmdTY29yZSI6MC4wNjM1NTA4MzA5MTU1NzAyNiwiYWRTY29yZSI6MC4wMzU2NjI2NDM2MTE0MzExMiwiYWRTY29yZXMiOnsiMSI6MC4wMzU2NjI2NDM2MTE0MzExMiwiMiI6MC4wMzU2NjI2NDM2MTE0MzExMn0sImNwYyI6MS43ODIwMDAwMDAwMDAwMDAzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNjczNzgwNTQwMDY0NDkwNSwiYWR2ZXJ0U2xvdCI6MTMsIm9yZGVyIjozLCJzZWFyY2hUZXJtIjoibGFwdG9wIiwiYXR0cmlidXRlcyI6IiJ9,35.999 TL
,,HDMI,,,2 kg ve AltÄ±,,Yok,"15,6 inÃ§",Intel Iris Graphics,BelirtilmemiÅŸ,PaylaÅŸÄ±mlÄ±,Dahili,,,,,60 Hz,,,2 YÄ±l,,Casper TÃ¼rkiye Garantili,,,HDD Yok,,Q TÃ¼rkÃ§e,Ofis - Ä°ÅŸ,,4.5,,,Yok,,IPS,16 GB,DDR4,,,Metalik,500 GB,,,2.5,,1920 x 1080,Full HD (FHD),1155G7,11. Nesil,Intel Core i5,4,Free Dos,,,,,,,,,,,https://www.trendyol.com//casper/nirvana-c500-1155-bv00x-g-f-intel-core-i5-1155g7-16gb-ram-500gb-nvme-ssd-gen4-freedos-p-349212808?boutiqueId=61&merchantId=169540,13.519 TL
,,,USB,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,MSI Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,4.3,,,,IPS,,,16 GB,DDR5,Siyah,1 TB,,,,3.3,,,,,,,,,1920 x 1080,Full HD (FHD),,12450H,12. Nesil,Intel Core i5,8,Free Dos,3 Saat ve Altı,https://www.trendyol.com//msi/cyborg-15-a12vf-077xtr-i5-12450h-16gb-ddr5-rtx4060-gddr6-8gb-1tb-ssd-15-6-fhd-144hz-dos-p-730306217?boutiqueId=61&merchantId=685440,35.199 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel Iris Graphics,SD,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Everest Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Ofis - İş,,,,,,,,,16 GB,DDR4,Siyah,500 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,,https://www.trendyol.com//everest/everbook-eb-15r03-i5-1135g7-16gb-500ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-639508634?boutiqueId=61&merchantId=106664&advertItems=eyJhZHZlcnRJZCI6IjQwMDJmNTQ4LTRkODItNGVmZS04ODMwLWU0MTRjN2E0YjkzNSIsInNvcnRpbmdTY29yZSI6MC4wNTg5NzgxODY4OTQyMDgyLCJhZFNjb3JlIjowLjAyODgyNjA5MzMwMTE3NzAyNSwiYWRTY29yZXMiOnsiMSI6MC4wMjg4MjYwOTMzMDExNzcwMjUsIjIiOjAuMDI4ODI2MDkzMzAxMTc3MDI1fSwiY3BjIjoyLjA0NjAwMDAwMDAwMDAwMDMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi4wMTQwODYzNDc2NjA0OTksImFkdmVydFNsb3QiOjE0LCJvcmRlciI6Nywic2VhcmNoVGVybSI6ImxhcHRvcCIsImF0dHJpYnV0ZXMiOiIifQ==,11.789 TL
,,USB - Bluetooth - HDMI,,,2 - 4 kg,,Yok,16 inÃ§,Nvidia GeForce RTX 3050,GDDR6,4 GB,Harici,,,,,165 Hz,,,2 YÄ±l,,Lenovo TÃ¼rkiye Garantili,,,HDD Yok,,Q TÃ¼rkÃ§e + Numerik (AydÄ±nlatmalÄ±),Oyun,,,,,,,Anti-Glare,16 GB,DDR5,,,Siyah,512 GB,,,,,1920 x 1200,WUXGA,6600H,6. Nesil,AMD Ryzen 5,6,Free Dos,,,,,,,,,,,https://www.trendyol.com//lenovo/ip-gaming-3-amd-ryzen-5-6600h-16gb-512gb-rtx3050-16-wuxga-165hz-gaming-notebook-82sc0098tx-p-780224610?boutiqueId=623361&merchantId=968,23.999 TL
,,,Bluetooth - USB,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Dahili Ekran Kartı,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,HP Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,,VA,,,16 GB,DDR4,Siyah,1 TB,,,,2.4,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,,https://www.trendyol.com//hp/250-g8-i5-1135g7-16gb-1tb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-853u7es6-p-767511636?boutiqueId=61&merchantId=114271,13.799 TL
,,,Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ev - Okul,,4.4,,,,TN,,,24 GB,DDR4,Gümüş,1 TB,,,,1.3,,,,,,,,,1920 x 1080,Full HD (FHD),,1235U,12. Nesil,Intel Core i5,10,Free Dos,,https://www.trendyol.com//asus/vivobook-15-i5-1235u-24gb-1tb-ssd-15-6-freedos-tasinabilir-bilgisayar-x1502za-ej1067tr11-p-738401475?boutiqueId=61&merchantId=107204,17.899 TL
